Id;Date;QuotationId
10643;2017-10-17T00:00:00.000Z;177
10644;2017-10-18T00:00:00.000Z;96
10645;2017-10-19T00:00:00.000Z;69
10646;2017-10-20T00:00:00.000Z;45
10647;2017-10-21T00:00:00.000Z;198
10648;2017-10-22T00:00:00.000Z;105
10649;2017-10-23T00:00:00.000Z;207
10650;2017-10-25T00:00:00.000Z;70
10651;2017-10-26T00:00:00.000Z;161
10652;2017-10-27T00:00:00.000Z;180
10654;2017-10-28T00:00:00.000Z;118
10655;2017-10-29T00:00:00.000Z;95
10656;2017-10-30T00:00:00.000Z;132
10657;2017-10-31T00:00:00.000Z;148
10658;2017-11-02T00:00:00.000Z;60
10659;2017-11-03T00:00:00.000Z;62
10660;2017-11-04T00:00:00.000Z;132
10661;2017-11-05T00:00:00.000Z;21
10662;2017-11-06T00:00:00.000Z;154
10663;2017-11-07T00:00:00.000Z;32
10664;2017-11-08T00:00:00.000Z;5
10665;2017-11-09T00:00:00.000Z;101
10666;2017-11-10T00:00:00.000Z;172
10667;2017-11-11T00:00:00.000Z;89
10668;2017-11-13T00:00:00.000Z;210
10669;2017-11-14T00:00:00.000Z;64
10670;2017-11-16T00:00:00.000Z;435
10671;2017-11-17T00:00:00.000Z;188
10672;2017-11-18T00:00:00.000Z;75
10673;2017-11-19T00:00:00.000Z;25
10674;2017-11-20T00:00:00.000Z;15
10675;2017-11-21T00:00:00.000Z;102
10676;2017-11-22T00:00:00.000Z;34
10677;2017-11-23T00:00:00.000Z;150
10678;2017-11-24T00:00:00.000Z;208
10679;2017-11-25T00:00:00.000Z;187
10680;2017-11-26T00:00:00.000Z;137
10681;2017-11-27T00:00:00.000Z;186
10682;2017-11-28T00:00:00.000Z;23
10683;2017-11-29T00:00:00.000Z;39
10684;2017-11-30T00:00:00.000Z;98
10685;2017-12-01T00:00:00.000Z;38
10687;2017-12-02T00:00:00.000Z;75
10688;2017-12-03T00:00:00.000Z;112
10689;2017-12-04T00:00:00.000Z;123
10690;2017-12-05T00:00:00.000Z;59
10691;2017-12-06T00:00:00.000Z;177
10692;2017-12-08T00:00:00.000Z;181
10693;2017-12-09T00:00:00.000Z;130
10694;2017-12-10T00:00:00.000Z;17
10695;2017-12-11T00:00:00.000Z;170
10696;2017-12-12T00:00:00.000Z;198
10697;2017-12-16T00:00:00.000Z;202
10698;2017-12-17T00:00:00.000Z;145
10699;2017-12-18T00:00:00.000Z;125
10700;2017-12-19T00:00:00.000Z;188
10701;2017-12-20T00:00:00.000Z;171
10702;2017-12-21T00:00:00.000Z;67
10704;2017-12-22T00:00:00.000Z;74
10705;2017-12-24T00:00:00.000Z;7
10706;2017-12-25T00:00:00.000Z;191
10707;2017-12-26T00:00:00.000Z;102
10708;2017-12-28T00:00:00.000Z;88
10709;2017-12-29T00:00:00.000Z;66
10710;2017-12-30T00:00:00.000Z;115
10711;2017-12-31T00:00:00.000Z;66
10712;2018-01-01T00:00:00.000Z;160
10713;2018-01-02T00:00:00.000Z;125
10714;2018-01-03T00:00:00.000Z;118
10715;2018-01-04T00:00:00.000Z;109
10716;2018-01-05T00:00:00.000Z;453
10717;2018-01-06T00:00:00.000Z;162
10718;2018-01-07T00:00:00.000Z;226
10719;2018-01-08T00:00:00.000Z;62
10720;2018-01-09T00:00:00.000Z;65
10721;2018-01-10T00:00:00.000Z;54
10722;2018-01-11T00:00:00.000Z;51
10723;2018-01-13T00:00:00.000Z;91
10724;2018-01-15T00:00:00.000Z;76
10725;2018-01-16T00:00:00.000Z;42
10726;2018-01-17T00:00:00.000Z;18
10727;2018-01-18T00:00:00.000Z;117
10728;2018-01-19T00:00:00.000Z;435
10729;2018-01-20T00:00:00.000Z;103
10730;2018-01-21T00:00:00.000Z;76
10731;2018-01-22T00:00:00.000Z;65
10732;2018-01-23T00:00:00.000Z;186
10733;2018-01-24T00:00:00.000Z;54
10734;2018-01-26T00:00:00.000Z;24
10735;2018-01-27T00:00:00.000Z;160
10736;2018-01-28T00:00:00.000Z;46
10737;2018-01-29T00:00:00.000Z;72
10738;2018-01-31T00:00:00.000Z;56
10739;2018-02-01T00:00:00.000Z;96
10740;2018-02-03T00:00:00.000Z;41
10741;2018-02-04T00:00:00.000Z;53
10742;2018-02-05T00:00:00.000Z;150
10743;2018-02-07T00:00:00.000Z;75
10745;2018-02-10T00:00:00.000Z;117
10746;2018-02-11T00:00:00.000Z;151
10747;2018-02-12T00:00:00.000Z;24
10748;2018-02-13T00:00:00.000Z;18
10749;2018-02-14T00:00:00.000Z;28
10750;2018-02-16T00:00:00.000Z;8
10751;2018-02-17T00:00:00.000Z;165
10752;2018-02-20T00:00:00.000Z;139
10753;2018-02-21T00:00:00.000Z;195
10754;2018-02-22T00:00:00.000Z;127
10755;2018-02-23T00:00:00.000Z;17
10756;2018-02-24T00:00:00.000Z;150
10757;2018-03-03T00:00:00.000Z;33
10758;2018-03-04T00:00:00.000Z;79
10759;2018-03-05T00:00:00.000Z;122
10760;2018-03-07T00:00:00.000Z;60
10761;2018-03-08T00:00:00.000Z;55
10762;2018-03-09T00:00:00.000Z;170
10763;2018-03-11T00:00:00.000Z;88
10764;2018-03-12T00:00:00.000Z;21
10765;2018-03-14T00:00:00.000Z;23
10766;2018-03-15T00:00:00.000Z;163
10767;2018-03-16T00:00:00.000Z;180
10768;2018-03-25T00:00:00.000Z;160
10769;2018-03-26T00:00:00.000Z;159
10770;2018-03-28T00:00:00.000Z;201
10771;2018-03-29T00:00:00.000Z;111
10772;2018-03-30T00:00:00.000Z;129
10773;2018-03-31T00:00:00.000Z;100
10774;2018-04-02T00:00:00.000Z;136
10775;2018-04-03T00:00:00.000Z;21
10776;2018-04-05T00:00:00.000Z;132
10777;2018-04-06T00:00:00.000Z;44
10778;2018-04-07T00:00:00.000Z;139
10779;2018-04-09T00:00:00.000Z;86
10780;2018-04-10T00:00:00.000Z;55
10781;2018-04-11T00:00:00.000Z;105
10782;2018-04-13T00:00:00.000Z;68
10783;2018-04-15T00:00:00.000Z;6
10784;2018-04-16T00:00:00.000Z;4
10786;2018-04-17T00:00:00.000Z;111
10787;2018-04-18T00:00:00.000Z;9
10788;2018-04-20T00:00:00.000Z;12
10789;2018-04-22T00:00:00.000Z;39
10790;2018-04-23T00:00:00.000Z;88
10791;2018-04-24T00:00:00.000Z;62
10792;2018-04-25T00:00:00.000Z;40
10793;2018-04-26T00:00:00.000Z;200
10794;2018-04-27T00:00:00.000Z;44
10795;2018-04-28T00:00:00.000Z;47
10796;2018-05-01T00:00:00.000Z;39
10797;2018-05-02T00:00:00.000Z;148
10798;2018-05-03T00:00:00.000Z;172
10800;2018-05-05T00:00:00.000Z;55
10801;2018-05-06T00:00:00.000Z;151
10802;2018-05-07T00:00:00.000Z;178
10803;2018-05-09T00:00:00.000Z;2
10804;2018-05-10T00:00:00.000Z;206
10805;2018-05-11T00:00:00.000Z;60
10806;2018-05-12T00:00:00.000Z;82
10807;2018-05-13T00:00:00.000Z;306
10808;2018-05-14T00:00:00.000Z;100
10809;2018-05-15T00:00:00.000Z;2
10810;2018-05-17T00:00:00.000Z;36
10811;2018-05-19T00:00:00.000Z;186
10812;2018-05-20T00:00:00.000Z;99
10813;2018-05-21T00:00:00.000Z;32
10814;2018-05-23T00:00:00.000Z;67
10815;2018-05-24T00:00:00.000Z;111
10816;2018-05-25T00:00:00.000Z;95
10817;2018-05-26T00:00:00.000Z;51
10818;2018-05-27T00:00:00.000Z;17
10820;2018-05-30T00:00:00.000Z;54
10821;2018-05-31T00:00:00.000Z;83
10822;2018-06-01T00:00:00.000Z;435
10823;2018-06-02T00:00:00.000Z;63
10825;2018-06-03T00:00:00.000Z;36
10826;2018-06-04T00:00:00.000Z;77
10827;2018-06-05T00:00:00.000Z;166
10828;2018-06-08T00:00:00.000Z;132
10829;2018-06-09T00:00:00.000Z;54
10830;2018-06-11T00:00:00.000Z;136
10832;2018-06-13T00:00:00.000Z;61
10833;2018-06-14T00:00:00.000Z;103
10834;2018-06-15T00:00:00.000Z;5
10835;2018-06-17T00:00:00.000Z;137
10836;2018-06-18T00:00:00.000Z;9
10837;2018-06-20T00:00:00.000Z;116
10838;2018-06-22T00:00:00.000Z;76
10839;2018-06-23T00:00:00.000Z;45
