Id;Date;QuotationId
10709;2017-12-29 00:00:00.000;66
10710;2017-12-30 00:00:00.000;115
10711;2017-12-31 00:00:00.000;66
10712;2018-01-01 00:00:00.000;160
10713;2018-01-02 00:00:00.000;125
10714;2018-01-03 00:00:00.000;118
10715;2018-01-04 00:00:00.000;109
10716;2018-01-05 00:00:00.000;453
10717;2018-01-06 00:00:00.000;162
10718;2018-01-07 00:00:00.000;226
10719;2018-01-08 00:00:00.000;62
10720;2018-01-09 00:00:00.000;65
10721;2018-01-10 00:00:00.000;54
10722;2018-01-11 00:00:00.000;51
10723;2018-01-13 00:00:00.000;91
10724;2018-01-15 00:00:00.000;76
10725;2018-01-16 00:00:00.000;42
10726;2018-01-17 00:00:00.000;18
10727;2018-01-18 00:00:00.000;117
10728;2018-01-19 00:00:00.000;435
10729;2018-01-20 00:00:00.000;103
10730;2018-01-21 00:00:00.000;76
10731;2018-01-22 00:00:00.000;65
10732;2018-01-23 00:00:00.000;186
10733;2018-01-24 00:00:00.000;54
10734;2018-01-26 00:00:00.000;24
10735;2018-01-27 00:00:00.000;160
10736;2018-01-28 00:00:00.000;46
10737;2018-01-29 00:00:00.000;72
10738;2018-01-31 00:00:00.000;56
10739;2018-02-01 00:00:00.000;96
10740;2018-02-03 00:00:00.000;41
10741;2018-02-04 00:00:00.000;53
10742;2018-02-05 00:00:00.000;150
10743;2018-02-07 00:00:00.000;75
10745;2018-02-10 00:00:00.000;117
10746;2018-02-11 00:00:00.000;151
10747;2018-02-12 00:00:00.000;24
10748;2018-02-13 00:00:00.000;18
10749;2018-02-14 00:00:00.000;28
10750;2018-02-16 00:00:00.000;8
10751;2018-02-17 00:00:00.000;165
10752;2018-02-20 00:00:00.000;139
10753;2018-02-21 00:00:00.000;195
10754;2018-02-22 00:00:00.000;127
10755;2018-02-23 00:00:00.000;17
10756;2018-02-24 00:00:00.000;150
10757;2018-03-03 00:00:00.000;33
10758;2018-03-04 00:00:00.000;79
10759;2018-03-05 00:00:00.000;122
10760;2018-03-07 00:00:00.000;60
10761;2018-03-08 00:00:00.000;55
10762;2018-03-09 00:00:00.000;170
10763;2018-03-11 00:00:00.000;88
10764;2018-03-12 00:00:00.000;21
10765;2018-03-14 00:00:00.000;23
10766;2018-03-15 00:00:00.000;163
10767;2018-03-16 00:00:00.000;180
10768;2018-03-25 00:00:00.000;160
10769;2018-03-26 00:00:00.000;159
10770;2018-03-28 00:00:00.000;201
10771;2018-03-29 00:00:00.000;111
10772;2018-03-30 00:00:00.000;129
10773;2018-03-31 00:00:00.000;100
10774;2018-04-02 00:00:00.000;136
10775;2018-04-03 00:00:00.000;21
10776;2018-04-05 00:00:00.000;132
10777;2018-04-06 00:00:00.000;44
10778;2018-04-07 00:00:00.000;139
10779;2018-04-09 00:00:00.000;86
10780;2018-04-10 00:00:00.000;55
10781;2018-04-11 00:00:00.000;105
10782;2018-04-13 00:00:00.000;68
10783;2018-04-15 00:00:00.000;6
10784;2018-04-16 00:00:00.000;4
10786;2018-04-17 00:00:00.000;111
10787;2018-04-18 00:00:00.000;9
10788;2018-04-20 00:00:00.000;12
10789;2018-04-22 00:00:00.000;39
10790;2018-04-23 00:00:00.000;88
10791;2018-04-24 00:00:00.000;62
10792;2018-04-25 00:00:00.000;40
10793;2018-04-26 00:00:00.000;200
10794;2018-04-27 00:00:00.000;44
10795;2018-04-28 00:00:00.000;47
10796;2018-05-01 00:00:00.000;39
10797;2018-05-02 00:00:00.000;148
10798;2018-05-03 00:00:00.000;172
10800;2018-05-05 00:00:00.000;55
10801;2018-05-06 00:00:00.000;151
10802;2018-05-07 00:00:00.000;178
10803;2018-05-09 00:00:00.000;2
10804;2018-05-10 00:00:00.000;206
10805;2018-05-11 00:00:00.000;60
10806;2018-05-12 00:00:00.000;82
10807;2018-05-13 00:00:00.000;306
10808;2018-05-14 00:00:00.000;100
10809;2018-05-15 00:00:00.000;2
10810;2018-05-17 00:00:00.000;36
10811;2018-05-19 00:00:00.000;186
10812;2018-05-20 00:00:00.000;99
10813;2018-05-21 00:00:00.000;32
10814;2018-05-23 00:00:00.000;67
10815;2018-05-24 00:00:00.000;111
10816;2018-05-25 00:00:00.000;95
10817;2018-05-26 00:00:00.000;51
10818;2018-05-27 00:00:00.000;17
10820;2018-05-30 00:00:00.000;54
10821;2018-05-31 00:00:00.000;83
10822;2018-06-01 00:00:00.000;435
10823;2018-06-02 00:00:00.000;63
10825;2018-06-03 00:00:00.000;36
10826;2018-06-04 00:00:00.000;77
10827;2018-06-05 00:00:00.000;166
10828;2018-06-08 00:00:00.000;132
10829;2018-06-09 00:00:00.000;54
10830;2018-06-11 00:00:00.000;136
10832;2018-06-13 00:00:00.000;61
10833;2018-06-14 00:00:00.000;103
10834;2018-06-15 00:00:00.000;5
10835;2018-06-17 00:00:00.000;137
10836;2018-06-18 00:00:00.000;9
10837;2018-06-20 00:00:00.000;116
10838;2018-06-22 00:00:00.000;76
